date,route,day_of_week,month,price,promo_flag,bookings,revenue
2024-09-26,DXB-JFK,3,9,1075.52,0,300,322655.77
2024-09-27,DXB-JFK,4,9,1074.96,0,293,314963.95
2024-09-28,DXB-JFK,5,9,1073.08,0,332,356263.26
2024-09-29,DXB-JFK,6,9,1071.16,0,257,275287.2
2024-09-30,DXB-JFK,0,9,1069.63,0,254,271685.67
2024-10-01,DXB-JFK,1,10,1069.54,0,248,265244.83
2024-10-02,DXB-JFK,2,10,1068.72,0,255,272523.13
2024-10-03,DXB-JFK,3,10,1064.82,0,263,280047.45
2024-10-04,DXB-JFK,4,10,855.31,1,370,316465.53
2024-10-05,DXB-JFK,5,10,1059.63,0,298,315769.59
2024-10-06,DXB-JFK,6,10,1059.76,0,276,292493.58
2024-10-07,DXB-JFK,0,10,1055.08,0,261,275374.95
2024-10-08,DXB-JFK,1,10,801.87,1,314,251786.44
2024-10-09,DXB-JFK,2,10,1052.4,0,252,265204.66
2024-10-10,DXB-JFK,3,10,1053.91,0,265,279285.0
2024-10-11,DXB-JFK,4,10,1052.75,0,320,336879.05
2024-10-12,DXB-JFK,5,10,1052.74,0,322,338980.88
2024-10-13,DXB-JFK,6,10,1052.36,0,242,254670.38
2024-10-14,DXB-JFK,0,10,1048.57,0,259,271578.55
2024-10-15,DXB-JFK,1,10,1049.12,0,241,252837.5
2024-10-16,DXB-JFK,2,10,1048.84,0,271,284234.79
2024-10-17,DXB-JFK,3,10,1048.99,0,263,275884.42
2024-10-18,DXB-JFK,4,10,1054.27,0,249,262512.23
2024-10-19,DXB-JFK,5,10,1050.52,0,327,343520.63
2024-10-20,DXB-JFK,6,10,836.18,1,344,287645.88
2024-10-21,DXB-JFK,0,10,1051.43,0,222,233417.1
2024-10-22,DXB-JFK,1,10,1051.23,0,227,238628.79
2024-10-23,DXB-JFK,2,10,1050.52,0,294,308854.18
2024-10-24,DXB-JFK,3,10,1049.25,0,277,290641.79
2024-10-25,DXB-JFK,4,10,1047.75,0,323,338423.13
2024-10-26,DXB-JFK,5,10,1047.6,0,310,324754.7
2024-10-27,DXB-JFK,6,10,1044.67,0,248,259077.62
2024-10-28,DXB-JFK,0,10,1045.14,0,246,257103.8
2024-10-29,DXB-JFK,1,10,1043.85,0,239,249480.81
2024-10-30,DXB-JFK,2,10,1041.49,0,248,258290.35
2024-10-31,DXB-JFK,3,10,1040.15,0,283,294362.48
2024-11-01,DXB-JFK,4,11,1041.36,0,316,329070.93
2024-11-02,DXB-JFK,5,11,1039.88,0,323,335882.77
2024-11-03,DXB-JFK,6,11,1039.74,0,263,273452.31
2024-11-04,DXB-JFK,0,11,1037.96,0,257,266756.41
2024-11-05,DXB-JFK,1,11,1038.41,0,216,224297.07
2024-11-06,DXB-JFK,2,11,1038.75,0,224,232679.94
2024-11-07,DXB-JFK,3,11,1040.83,0,298,310166.8
2024-11-08,DXB-JFK,4,11,1039.87,0,323,335876.98
2024-11-09,DXB-JFK,5,11,1040.17,0,326,339094.85
2024-11-10,DXB-JFK,6,11,1039.61,0,263,273417.52
2024-11-11,DXB-JFK,0,11,1040.85,0,240,249802.98
2024-11-12,DXB-JFK,1,11,1039.06,0,242,251451.49
2024-11-13,DXB-JFK,2,11,1039.46,0,233,242193.75
2024-11-14,DXB-JFK,3,11,1038.45,0,276,286611.59
2024-11-15,DXB-JFK,4,11,1037.63,0,329,341380.25
2024-11-16,DXB-JFK,5,11,881.58,1,410,361446.29
2024-11-17,DXB-JFK,6,11,1036.69,0,283,293384.22
2024-11-18,DXB-JFK,0,11,1035.79,0,267,276555.43
2024-11-19,DXB-JFK,1,11,1035.38,0,222,229853.54
2024-11-20,DXB-JFK,2,11,1037.01,0,273,283102.81
2024-11-21,DXB-JFK,3,11,822.58,1,337,277208.59
2024-11-22,DXB-JFK,4,11,1038.31,0,329,341602.72
2024-11-23,DXB-JFK,5,11,1036.88,0,334,346317.05
2024-11-24,DXB-JFK,6,11,1034.8,0,322,333204.1
2024-11-25,DXB-JFK,0,11,1035.48,0,249,257833.87
2024-11-26,DXB-JFK,1,11,1036.04,0,268,277658.16
2024-11-27,DXB-JFK,2,11,1037.49,0,266,275972.55
2024-11-28,DXB-JFK,3,11,1035.83,0,302,312819.49
2024-11-29,DXB-JFK,4,11,1034.72,0,332,343527.25
2024-11-30,DXB-JFK,5,11,1031.5,0,336,346583.26
2024-12-01,DXB-JFK,6,12,1030.14,0,312,321404.65
2024-12-02,DXB-JFK,0,12,1030.87,0,274,282458.28
2024-12-03,DXB-JFK,1,12,901.82,1,306,275957.94
2024-12-04,DXB-JFK,2,12,1029.59,0,287,295491.51
2024-12-05,DXB-JFK,3,12,1028.53,0,336,345584.86
2024-12-06,DXB-JFK,4,12,1028.24,0,374,384560.02
2024-12-07,DXB-JFK,5,12,1025.73,0,349,357981.38
2024-12-08,DXB-JFK,6,12,1025.08,0,345,353653.02
2024-12-09,DXB-JFK,0,12,1019.81,0,270,275349.06
2024-12-10,DXB-JFK,1,12,1018.75,0,296,301548.8
2024-12-11,DXB-JFK,2,12,1015.51,0,313,317855.67
2024-12-12,DXB-JFK,3,12,1016.53,0,300,304960.08
2024-12-13,DXB-JFK,4,12,1016.91,0,374,380324.07
2024-12-14,DXB-JFK,5,12,1016.82,0,379,385373.7
2024-12-15,DXB-JFK,6,12,1018.3,0,327,332985.7
2024-12-16,DXB-JFK,0,12,1016.09,0,326,331244.1
2024-12-17,DXB-JFK,1,12,1017.91,0,284,289086.56
2024-12-18,DXB-JFK,2,12,1018.51,0,294,299442.05
2024-12-19,DXB-JFK,3,12,1017.36,0,347,353022.48
2024-12-20,DXB-JFK,4,12,1018.26,0,394,401193.73
2024-12-21,DXB-JFK,5,12,1015.8,0,392,398192.19
2024-12-22,DXB-JFK,6,12,1013.76,0,371,376103.49
2024-12-23,DXB-JFK,0,12,1012.04,0,313,316768.0
2024-12-24,DXB-JFK,1,12,1010.44,0,258,260693.25
2024-12-25,DXB-JFK,2,12,1008.05,0,300,302414.14
2024-12-26,DXB-JFK,3,12,1009.07,0,333,336021.56
2024-12-27,DXB-JFK,4,12,1007.88,0,387,390048.21
2024-12-28,DXB-JFK,5,12,1007.6,0,330,332506.49
2024-12-29,DXB-JFK,6,12,1005.93,0,393,395330.16
2024-12-30,DXB-JFK,0,12,1002.39,0,308,308735.12
2024-12-31,DXB-JFK,1,12,1001.98,0,293,293580.02
2025-01-01,DXB-JFK,2,1,998.3,0,286,285513.31
2025-01-02,DXB-JFK,3,1,997.38,0,341,340107.19
2025-01-03,DXB-JFK,4,1,994.52,0,345,343107.75
2025-01-04,DXB-JFK,5,1,996.68,0,361,359802.02
2025-01-05,DXB-JFK,6,1,997.23,0,301,300167.28
2025-01-06,DXB-JFK,0,1,996.58,0,260,259109.93
2025-01-07,DXB-JFK,1,1,997.66,0,249,248416.44
2025-01-08,DXB-JFK,2,1,995.57,0,255,253870.56
2025-01-09,DXB-JFK,3,1,995.57,0,287,285728.51
2025-01-10,DXB-JFK,4,1,995.05,0,302,300505.99
2025-01-11,DXB-JFK,5,1,994.63,0,342,340164.27
2025-01-12,DXB-JFK,6,1,995.72,0,270,268845.55
2025-01-13,DXB-JFK,0,1,996.01,0,266,264937.68
2025-01-14,DXB-JFK,1,1,995.62,0,257,255875.06
2025-01-15,DXB-JFK,2,1,992.32,0,272,269912.13
2025-01-16,DXB-JFK,3,1,990.07,0,292,289099.74
2025-01-17,DXB-JFK,4,1,989.07,0,392,387714.45
2025-01-18,DXB-JFK,5,1,988.39,0,374,369658.5
2025-01-19,DXB-JFK,6,1,985.88,0,280,276046.67
2025-01-20,DXB-JFK,0,1,701.27,1,354,248248.41
2025-01-21,DXB-JFK,1,1,990.14,0,250,247535.84
2025-01-22,DXB-JFK,2,1,990.23,0,254,251519.04
2025-01-23,DXB-JFK,3,1,989.53,0,278,275088.5
2025-01-24,DXB-JFK,4,1,988.4,0,340,336054.55
2025-01-25,DXB-JFK,5,1,986.16,0,333,328389.83
2025-01-26,DXB-JFK,6,1,985.46,0,321,316332.78
2025-01-27,DXB-JFK,0,1,985.04,0,282,277780.23
2025-01-28,DXB-JFK,1,1,982.36,0,283,278008.95
2025-01-29,DXB-JFK,2,1,982.06,0,259,254352.53
2025-01-30,DXB-JFK,3,1,981.02,0,314,308038.78
2025-01-31,DXB-JFK,4,1,977.35,0,348,340116.6
2025-02-01,DXB-JFK,5,2,975.25,0,341,332560.28
2025-02-02,DXB-JFK,6,2,973.82,0,293,285330.7
2025-02-03,DXB-JFK,0,2,975.85,0,295,287876.59
2025-02-04,DXB-JFK,1,2,975.89,0,267,260561.39
2025-02-05,DXB-JFK,2,2,973.08,0,286,278301.19
2025-02-06,DXB-JFK,3,2,973.01,0,293,285092.06
2025-02-07,DXB-JFK,4,2,969.89,0,313,303575.95
2025-02-08,DXB-JFK,5,2,970.72,0,340,330044.27
2025-02-09,DXB-JFK,6,2,969.22,0,307,297549.45
2025-02-10,DXB-JFK,0,2,968.28,0,254,245943.69
2025-02-11,DXB-JFK,1,2,969.48,0,265,256911.9
2025-02-12,DXB-JFK,2,2,966.76,0,249,240722.67
2025-02-13,DXB-JFK,3,2,963.87,0,290,279523.27
2025-02-14,DXB-JFK,4,2,962.21,0,354,340622.72
2025-02-15,DXB-JFK,5,2,962.98,0,368,354377.97
2025-02-16,DXB-JFK,6,2,959.92,0,305,292776.05
2025-02-17,DXB-JFK,0,2,954.89,0,258,246362.15
2025-02-18,DXB-JFK,1,2,953.44,0,252,240265.91
2025-02-19,DXB-JFK,2,2,953.49,0,275,262208.84
2025-02-20,DXB-JFK,3,2,954.51,0,326,311170.95
2025-02-21,DXB-JFK,4,2,953.04,0,363,345955.18
2025-02-22,DXB-JFK,5,2,951.66,0,349,332128.24
2025-02-23,DXB-JFK,6,2,952.62,0,293,279117.49
2025-02-24,DXB-JFK,0,2,949.05,0,281,266682.72
2025-02-25,DXB-JFK,1,2,947.7,0,257,243559.54
2025-02-26,DXB-JFK,2,2,947.23,0,274,259540.2
2025-02-27,DXB-JFK,3,2,947.14,0,341,322975.48
2025-02-28,DXB-JFK,4,2,793.95,1,419,332666.8
2025-03-01,DXB-JFK,5,3,944.92,0,366,345840.56
2025-03-02,DXB-JFK,6,3,940.44,0,294,276488.25
2025-03-03,DXB-JFK,0,3,938.7,0,283,265652.3
2025-03-04,DXB-JFK,1,3,938.64,0,291,273142.95
2025-03-05,DXB-JFK,2,3,936.42,0,280,262197.48
2025-03-06,DXB-JFK,3,3,935.77,0,346,323775.84
2025-03-07,DXB-JFK,4,3,935.7,0,378,353695.29
2025-03-08,DXB-JFK,5,3,934.45,0,403,376585.02
2025-03-09,DXB-JFK,6,3,933.98,0,327,305411.13
2025-03-10,DXB-JFK,0,3,931.81,0,292,272087.68
2025-03-11,DXB-JFK,1,3,930.77,0,299,278300.99
2025-03-12,DXB-JFK,2,3,930.97,0,296,275566.05
2025-03-13,DXB-JFK,3,3,930.48,0,312,290310.87
2025-03-14,DXB-JFK,4,3,928.89,0,344,319537.72
2025-03-15,DXB-JFK,5,3,928.51,0,374,347263.99
2025-03-16,DXB-JFK,6,3,928.88,0,298,276805.32
2025-03-17,DXB-JFK,0,3,925.1,0,282,260877.37
2025-03-18,DXB-JFK,1,3,926.13,0,296,274135.72
2025-03-19,DXB-JFK,2,3,924.93,0,252,233082.82
2025-03-20,DXB-JFK,3,3,924.88,0,354,327405.98
2025-03-21,DXB-JFK,4,3,925.98,0,379,350946.7
2025-03-22,DXB-JFK,5,3,923.24,0,361,333288.22
2025-03-23,DXB-JFK,6,3,921.49,0,336,309620.12
2025-03-24,DXB-JFK,0,3,920.38,0,286,263227.52
2025-03-25,DXB-JFK,1,3,918.52,0,301,276475.84
2025-03-26,DXB-JFK,2,3,649.85,1,409,265788.0
2025-03-27,DXB-JFK,3,3,918.5,0,300,275550.43
2025-03-28,DXB-JFK,4,3,917.0,0,372,341125.44
2025-03-29,DXB-JFK,5,3,916.65,0,370,339160.57
2025-03-30,DXB-JFK,6,3,914.19,0,331,302597.14
2025-03-31,DXB-JFK,0,3,912.95,0,276,251972.84
2025-04-01,DXB-JFK,1,4,912.77,0,312,284785.25
2025-04-02,DXB-JFK,2,4,911.63,0,314,286251.84
2025-04-03,DXB-JFK,3,4,910.85,0,316,287828.7
2025-04-04,DXB-JFK,4,4,909.42,0,334,303746.59
2025-04-05,DXB-JFK,5,4,906.52,0,371,336318.22
2025-04-06,DXB-JFK,6,4,746.11,1,399,297699.56
2025-04-07,DXB-JFK,0,4,908.38,0,295,267973.21
2025-04-08,DXB-JFK,1,4,907.79,0,307,278692.57
2025-04-09,DXB-JFK,2,4,907.52,0,312,283145.56
2025-04-10,DXB-JFK,3,4,907.95,0,353,320505.62
2025-04-11,DXB-JFK,4,4,905.44,0,373,337728.94
2025-04-12,DXB-JFK,5,4,907.39,0,350,317587.71
2025-04-13,DXB-JFK,6,4,907.1,0,331,300250.69
2025-04-14,DXB-JFK,0,4,908.96,0,312,283595.23
2025-04-15,DXB-JFK,1,4,907.27,0,286,259480.29
2025-04-16,DXB-JFK,2,4,909.42,0,309,281010.72
2025-04-17,DXB-JFK,3,4,910.01,0,329,299392.09
2025-04-18,DXB-JFK,4,4,910.26,0,345,314041.26
2025-04-19,DXB-JFK,5,4,910.05,0,381,346728.7
2025-04-20,DXB-JFK,6,4,785.53,1,385,302427.49
2025-04-21,DXB-JFK,0,4,910.36,0,283,257631.57
2025-04-22,DXB-JFK,1,4,910.02,0,285,259355.09
2025-04-23,DXB-JFK,2,4,906.52,0,286,259264.92
2025-04-24,DXB-JFK,3,4,904.3,0,363,328262.14
2025-04-25,DXB-JFK,4,4,903.49,0,367,331580.19
2025-04-26,DXB-JFK,5,4,903.42,0,424,383050.94
2025-04-27,DXB-JFK,6,4,902.81,0,373,336748.55
2025-04-28,DXB-JFK,0,4,904.12,0,298,269427.39
2025-04-29,DXB-JFK,1,4,900.68,0,277,249487.4
2025-04-30,DXB-JFK,2,4,900.38,0,270,243103.05
2025-05-01,DXB-JFK,3,5,897.15,0,316,283499.33
2025-05-02,DXB-JFK,4,5,897.79,0,349,313328.63
2025-05-03,DXB-JFK,5,5,897.15,0,430,385776.19
2025-05-04,DXB-JFK,6,5,897.29,0,351,314950.41
2025-05-05,DXB-JFK,0,5,895.52,0,314,281191.88
2025-05-06,DXB-JFK,1,5,896.96,0,260,233208.81
2025-05-07,DXB-JFK,2,5,898.05,0,291,261331.78
2025-05-08,DXB-JFK,3,5,898.46,0,370,332428.72
2025-05-09,DXB-JFK,4,5,897.8,0,393,352835.67
2025-05-10,DXB-JFK,5,5,751.83,1,461,346592.79
2025-05-11,DXB-JFK,6,5,896.7,0,367,329090.72
2025-05-12,DXB-JFK,0,5,897.54,0,342,306960.13
2025-05-13,DXB-JFK,1,5,899.58,0,301,270773.62
2025-05-14,DXB-JFK,2,5,757.41,1,368,278725.48
2025-05-15,DXB-JFK,3,5,899.23,0,362,325522.09
2025-05-16,DXB-JFK,4,5,899.35,0,449,403809.7
2025-05-17,DXB-JFK,5,5,897.0,0,360,322919.51
2025-05-18,DXB-JFK,6,5,897.45,0,377,338337.88
2025-05-19,DXB-JFK,0,5,897.72,0,316,283679.69
2025-05-20,DXB-JFK,1,5,748.27,1,373,279103.18
2025-05-21,DXB-JFK,2,5,892.38,0,315,281101.05
2025-05-22,DXB-JFK,3,5,891.57,0,367,327207.7
2025-05-23,DXB-JFK,4,5,890.74,0,422,375893.7
2025-05-24,DXB-JFK,5,5,888.56,0,504,447832.09
2025-05-25,DXB-JFK,6,5,888.77,0,391,347509.8
2025-05-26,DXB-JFK,0,5,888.79,0,311,276413.01
2025-05-27,DXB-JFK,1,5,888.14,0,314,278876.36
2025-05-28,DXB-JFK,2,5,886.66,0,329,291710.67
2025-05-29,DXB-JFK,3,5,887.89,0,338,300106.42
2025-05-30,DXB-JFK,4,5,890.04,0,407,362244.36
2025-05-31,DXB-JFK,5,5,772.56,1,509,393231.04
2025-06-01,DXB-JFK,6,6,887.74,0,354,314258.92
2025-06-02,DXB-JFK,0,6,888.16,0,358,317959.82
2025-06-03,DXB-JFK,1,6,715.48,1,404,289052.96
2025-06-04,DXB-JFK,2,6,886.79,0,332,294415.2
2025-06-05,DXB-JFK,3,6,670.31,1,482,323089.84
2025-06-06,DXB-JFK,4,6,884.45,0,469,414805.4
2025-06-07,DXB-JFK,5,6,886.14,0,468,414712.4
2025-06-08,DXB-JFK,6,6,885.97,0,394,349070.87
2025-06-09,DXB-JFK,0,6,885.08,0,341,301810.88
2025-06-10,DXB-JFK,1,6,884.67,0,341,301674.15
2025-06-11,DXB-JFK,2,6,884.36,0,345,305103.47
2025-06-12,DXB-JFK,3,6,881.51,0,350,308527.4
2025-06-13,DXB-JFK,4,6,883.5,0,493,435566.24
2025-06-14,DXB-JFK,5,6,741.52,1,534,395973.51
2025-06-15,DXB-JFK,6,6,883.75,0,413,364989.58
2025-06-16,DXB-JFK,0,6,884.95,0,353,312387.74
2025-06-17,DXB-JFK,1,6,883.2,0,333,294104.83
2025-06-18,DXB-JFK,2,6,883.69,0,361,319013.09
2025-06-19,DXB-JFK,3,6,883.08,0,369,325857.54
2025-06-20,DXB-JFK,4,6,884.15,0,510,450917.0
2025-06-21,DXB-JFK,5,6,880.76,0,436,384013.44
2025-06-22,DXB-JFK,6,6,880.43,0,387,340725.4
2025-06-23,DXB-JFK,0,6,879.34,0,354,311286.73
2025-06-24,DXB-JFK,1,6,879.81,0,383,336968.75
2025-06-25,DXB-JFK,2,6,880.35,0,373,328370.63
2025-06-26,DXB-JFK,3,6,879.13,0,386,339342.87
2025-06-27,DXB-JFK,4,6,877.9,0,493,432806.12
2025-06-28,DXB-JFK,5,6,690.33,1,606,418341.84
2025-06-29,DXB-JFK,6,6,876.1,0,434,380227.84
2025-06-30,DXB-JFK,0,6,877.23,0,385,337733.01
2025-07-01,DXB-JFK,1,7,876.55,0,414,362890.09
2025-07-02,DXB-JFK,2,7,872.06,0,430,374987.38
2025-07-03,DXB-JFK,3,7,871.39,0,408,355525.58
2025-07-04,DXB-JFK,4,7,686.43,1,619,424901.26
2025-07-05,DXB-JFK,5,7,867.17,0,500,433585.65
2025-07-06,DXB-JFK,6,7,865.22,0,441,381562.1
2025-07-07,DXB-JFK,0,7,865.3,0,338,292470.08
2025-07-08,DXB-JFK,1,7,742.34,1,411,305100.66
2025-07-09,DXB-JFK,2,7,867.6,0,365,316674.99
2025-07-10,DXB-JFK,3,7,866.63,0,450,389981.29
2025-07-11,DXB-JFK,4,7,867.25,0,499,432756.67
2025-07-12,DXB-JFK,5,7,866.5,0,429,371730.6
2025-07-13,DXB-JFK,6,7,865.42,0,429,371263.23
2025-07-14,DXB-JFK,0,7,863.64,0,402,347184.56
2025-07-15,DXB-JFK,1,7,860.98,0,365,314258.26
2025-07-16,DXB-JFK,2,7,860.37,0,402,345868.54
2025-07-17,DXB-JFK,3,7,860.59,0,439,377797.37
2025-07-18,DXB-JFK,4,7,860.43,0,480,413005.35
2025-07-19,DXB-JFK,5,7,859.8,0,483,415282.02
2025-07-20,DXB-JFK,6,7,655.5,1,494,323816.0
2025-07-21,DXB-JFK,0,7,859.3,0,350,300754.26
2025-07-22,DXB-JFK,1,7,857.34,0,383,328359.64
2025-07-23,DXB-JFK,2,7,858.52,0,383,328813.33
2025-07-24,DXB-JFK,3,7,857.04,0,424,363386.83
2025-07-25,DXB-JFK,4,7,855.95,0,456,390313.14
2025-07-26,DXB-JFK,5,7,853.79,0,479,408965.7
2025-07-27,DXB-JFK,6,7,853.09,0,453,386448.05
2025-07-28,DXB-JFK,0,7,854.6,0,365,311930.34
2025-07-29,DXB-JFK,1,7,732.24,1,378,276787.66
2025-07-30,DXB-JFK,2,7,856.97,0,395,338504.76
2025-07-31,DXB-JFK,3,7,857.83,0,415,356000.34
2025-08-01,DXB-JFK,4,8,856.26,0,461,394735.06
2025-08-02,DXB-JFK,5,8,855.85,0,525,449321.5
2025-08-03,DXB-JFK,6,8,729.81,1,474,345931.52
2025-08-04,DXB-JFK,0,8,856.87,0,371,317899.92
2025-08-05,DXB-JFK,1,8,855.19,0,331,283066.75
2025-08-06,DXB-JFK,2,8,856.64,0,366,313531.16
2025-08-07,DXB-JFK,3,8,858.1,0,428,367268.54
2025-08-08,DXB-JFK,4,8,860.98,0,407,350417.78
2025-08-09,DXB-JFK,5,8,622.79,1,613,381772.96
2025-08-10,DXB-JFK,6,8,861.71,0,410,353300.75
2025-08-11,DXB-JFK,0,8,865.28,0,356,308039.9
2025-08-12,DXB-JFK,1,8,864.51,0,368,318139.61
2025-08-13,DXB-JFK,2,8,862.37,0,368,317352.01
2025-08-14,DXB-JFK,3,8,859.72,0,439,377416.45
2025-08-15,DXB-JFK,4,8,860.96,0,413,355577.84
2025-08-16,DXB-JFK,5,8,858.32,0,462,396544.23
2025-08-17,DXB-JFK,6,8,857.95,0,402,344896.42
2025-08-18,DXB-JFK,0,8,858.8,0,327,280828.51
2025-08-19,DXB-JFK,1,8,859.28,0,360,309341.77
2025-08-20,DXB-JFK,2,8,860.13,0,404,347492.35
2025-08-21,DXB-JFK,3,8,860.68,0,394,339107.25
2025-08-22,DXB-JFK,4,8,862.82,0,443,382228.57
2025-08-23,DXB-JFK,5,8,861.62,0,450,387728.27
2025-08-24,DXB-JFK,6,8,860.84,0,374,321953.34
2025-08-25,DXB-JFK,0,8,859.92,0,304,261415.75
2025-08-26,DXB-JFK,1,8,861.41,0,319,274790.89
2025-08-27,DXB-JFK,2,8,863.02,0,317,273576.84
2025-08-28,DXB-JFK,3,8,863.96,0,424,366317.4
2025-08-29,DXB-JFK,4,8,866.0,0,417,361121.44
2025-08-30,DXB-JFK,5,8,864.51,0,428,370008.27
2025-08-31,DXB-JFK,6,8,867.29,0,401,347781.79
2025-09-01,DXB-JFK,0,9,869.86,0,310,269655.86
2025-09-02,DXB-JFK,1,9,871.25,0,309,269217.46
2025-09-03,DXB-JFK,2,9,874.23,0,338,295488.33
2025-09-04,DXB-JFK,3,9,636.12,1,513,326327.45
2025-09-05,DXB-JFK,4,9,871.57,0,423,368674.78
2025-09-06,DXB-JFK,5,9,870.79,0,434,377921.44
2025-09-07,DXB-JFK,6,9,872.19,0,375,327072.49
2025-09-08,DXB-JFK,0,9,870.95,0,334,290896.87
2025-09-09,DXB-JFK,1,9,666.24,1,400,266494.91
2025-09-10,DXB-JFK,2,9,874.82,0,311,272069.19
2025-09-11,DXB-JFK,3,9,876.21,0,370,324198.63
2025-09-12,DXB-JFK,4,9,876.99,0,377,330626.53
2025-09-13,DXB-JFK,5,9,875.87,0,422,369618.43
2025-09-14,DXB-JFK,6,9,874.97,0,357,312364.39
2025-09-15,DXB-JFK,0,9,877.22,0,369,323693.55
2025-09-16,DXB-JFK,1,9,878.77,0,312,274175.28
2025-09-17,DXB-JFK,2,9,879.09,0,299,262849.11
2025-09-18,DXB-JFK,3,9,878.86,0,361,317268.01
2025-09-19,DXB-JFK,4,9,876.22,0,411,360125.44
2025-09-20,DXB-JFK,5,9,875.01,0,458,400756.8
2025-09-21,DXB-JFK,6,9,878.29,0,350,307401.98
2025-09-22,DXB-JFK,0,9,876.79,0,288,252514.36
2025-09-23,DXB-JFK,1,9,877.49,0,326,286062.17
2025-09-24,DXB-JFK,2,9,879.43,0,296,260311.1
2025-09-25,DXB-JFK,3,9,877.98,0,352,309048.87
2025-09-26,DXB-JFK,4,9,878.7,0,389,341812.47
2025-09-27,DXB-JFK,5,9,880.55,0,409,360143.47
2025-09-28,DXB-JFK,6,9,764.82,1,419,320458.74
2025-09-29,DXB-JFK,0,9,885.77,0,300,265731.96
2025-09-30,DXB-JFK,1,9,883.73,0,302,266886.91
2025-10-01,DXB-JFK,2,10,885.79,0,319,282565.86
2025-10-02,DXB-JFK,3,10,886.0,0,360,318959.84
2025-10-03,DXB-JFK,4,10,887.64,0,392,347953.05
2025-10-04,DXB-JFK,5,10,888.78,0,417,370621.55
2025-10-05,DXB-JFK,6,10,888.17,0,374,332175.52
2025-10-06,DXB-JFK,0,10,889.01,0,319,283593.44
2025-10-07,DXB-JFK,1,10,886.72,0,313,277543.51
2025-10-08,DXB-JFK,2,10,888.13,0,288,255781.56
2025-10-09,DXB-JFK,3,10,889.09,0,356,316515.35
2025-10-10,DXB-JFK,4,10,890.56,0,399,355334.14
2025-10-11,DXB-JFK,5,10,892.67,0,422,376706.69
2025-10-12,DXB-JFK,6,10,893.75,0,338,302086.66
2025-10-13,DXB-JFK,0,10,894.5,0,297,265666.8
2025-10-14,DXB-JFK,1,10,893.72,0,292,260965.05
2025-10-15,DXB-JFK,2,10,893.19,0,326,291179.68
2025-10-16,DXB-JFK,3,10,895.52,0,374,334922.99
2025-10-17,DXB-JFK,4,10,898.22,0,376,337731.57
2025-10-18,DXB-JFK,5,10,898.42,0,424,380930.85
2025-10-19,DXB-JFK,6,10,899.05,0,354,318264.59
2025-10-20,DXB-JFK,0,10,898.26,0,306,274868.24
2025-10-21,DXB-JFK,1,10,900.59,0,297,267476.08
2025-10-22,DXB-JFK,2,10,902.17,0,328,295910.88
2025-10-23,DXB-JFK,3,10,905.66,0,356,322415.06
2025-10-24,DXB-JFK,4,10,706.66,1,530,374527.87
2025-10-25,DXB-JFK,5,10,904.95,0,379,342976.93
2025-10-26,DXB-JFK,6,10,905.89,0,360,326122.12
2025-10-27,DXB-JFK,0,10,649.74,1,387,251450.55
2025-10-28,DXB-JFK,1,10,907.75,0,283,256891.97
2025-10-29,DXB-JFK,2,10,907.05,0,312,282998.09
2025-10-30,DXB-JFK,3,10,908.98,0,351,319052.28
2025-10-31,DXB-JFK,4,10,910.68,0,448,407984.92
2025-11-01,DXB-JFK,5,11,909.93,0,394,358511.92
2025-11-02,DXB-JFK,6,11,912.59,0,324,295678.76
2025-11-03,DXB-JFK,0,11,914.98,0,309,282727.37
2025-11-04,DXB-JFK,1,11,915.81,0,260,238111.19
2025-11-05,DXB-JFK,2,11,681.75,1,392,267245.67
2025-11-06,DXB-JFK,3,11,918.05,0,347,318562.13
2025-11-07,DXB-JFK,4,11,917.4,0,398,365126.03
2025-11-08,DXB-JFK,5,11,918.1,0,420,385601.74
2025-11-09,DXB-JFK,6,11,915.53,0,338,309448.17
2025-11-10,DXB-JFK,0,11,917.5,0,302,277085.66
2025-11-11,DXB-JFK,1,11,915.82,0,285,261009.92
2025-11-12,DXB-JFK,2,11,918.75,0,291,267355.58
2025-11-13,DXB-JFK,3,11,918.92,0,355,326218.26
2025-11-14,DXB-JFK,4,11,919.28,0,353,324506.96
2025-11-15,DXB-JFK,5,11,919.02,0,390,358418.34
2025-11-16,DXB-JFK,6,11,919.27,0,330,303360.05
2025-11-17,DXB-JFK,0,11,922.09,0,317,292301.87
2025-11-18,DXB-JFK,1,11,919.05,0,335,307880.78
2025-11-19,DXB-JFK,2,11,921.66,0,291,268202.2
2025-11-20,DXB-JFK,3,11,922.86,0,314,289778.72
2025-11-21,DXB-JFK,4,11,921.75,0,385,354874.98
2025-11-22,DXB-JFK,5,11,920.85,0,407,374784.02
2025-11-23,DXB-JFK,6,11,924.07,0,361,333588.65
2025-11-24,DXB-JFK,0,11,923.36,0,305,281625.35
2025-11-25,DXB-JFK,1,11,922.35,0,305,281315.8
2025-11-26,DXB-JFK,2,11,924.77,0,330,305174.51
2025-11-27,DXB-JFK,3,11,926.0,0,385,356510.25
2025-11-28,DXB-JFK,4,11,925.32,0,353,326637.44
2025-11-29,DXB-JFK,5,11,794.18,1,463,367704.55
2025-11-30,DXB-JFK,6,11,925.56,0,374,346160.79
2025-12-01,DXB-JFK,0,12,927.95,0,307,284880.27
2025-12-02,DXB-JFK,1,12,930.28,0,352,327457.75
